,addr1,addr2,addr3,city,country,cuisine,is_closed,lat,locality,lon,name,price,rating,reviews,state,uid,zipcode
3527,9 Pell St,,,New York,US,chinese,FALSE,40.71466914,"New York City, NY",-73.99776022,Joe's Shanghai,$$,4,4555,NY,joes-shanghai-new-york-2,10013
3528,752 Union St,,,Brooklyn,US,chinese,FALSE,40.67552826,"New York City, NY",-73.97807121,Hunan Delight,$$,4,244,NY,hunan-delight-brooklyn,11215
3529,135 Watts St,,,New York,US,chinese,FALSE,40.72408142,"New York City, NY",-74.00986075,China Blue,$$,4,380,NY,china-blue-new-york,10013
3530,45 W 39th St,,,New York,US,chinese,FALSE,40.75274,"New York City, NY",-73.98445,Zest Szechuan,$$,4,235,NY,zest-szechuan-new-york,10018
3531,148 Lawrence St,,,Brooklyn,US,chinese,FALSE,40.69182064,"New York City, NY",-73.98639924,Yaso Tangbao,$$,4,450,NY,yaso-tangbao-brooklyn,11201
3532,108 W 14th St,,,New York,US,chinese,FALSE,40.73772135,"New York City, NY",-73.99741485,Auntie Guan's Kitchen 108,$$,4,230,NY,auntie-guans-kitchen-108-new-york,10011
3533,208 Grand St,,,Brooklyn,US,chinese,FALSE,40.713844,"New York City, NY",-73.96039,The Chinese Club,$$,4,119,NY,the-chinese-club-brooklyn,11211
3534,21 S End Ave,,,New York,US,chinese,FALSE,40.708141,"New York City, NY",-74.017791,Ningbo Cafe,$$,4,74,NY,ningbo-cafe-new-york-2,10280
3535,360 W 42nd Street,,,New York,US,chinese,FALSE,40.75829021,"New York City, NY",-73.9925114,China Xiang,$$,4,228,NY,china-xiang-new-york-3,10036
3536,20 Skillman Ave,,,Brooklyn,US,chinese,FALSE,40.71512,"New York City, NY",-73.95097,Kings Co Imperial,$$,4,181,NY,kings-co-imperial-brooklyn,11211
3537,216 E 49th St,,,New York,US,chinese,FALSE,40.75467,"New York City, NY",-73.97057,Jasmine Restaurant,$$,4,97,NY,jasmine-restaurant-new-york,10017
3538,21 Mott St,,,New York,US,chinese,FALSE,40.71441,"New York City, NY",-73.99902,Shanghai Asian Manor,$$,4,1131,NY,shanghai-asian-manor-new-york,10013
3539,1659 1st Ave,,,New York,US,chinese,FALSE,40.77726,"New York City, NY",-73.94932,Peng's Noodle Folk,$$,4.5,169,NY,pengs-noodle-folk-new-york-2,10028
3540,122 1st Ave,,,New York,US,chinese,FALSE,40.72713,"New York City, NY",-73.98542,M L… Project,$$,4,285,NY,m l…-project-new-york,10009
3541,21 Division St,,,New York,US,chinese,FALSE,40.71401382,"New York City, NY",-73.99644549,21 Shanghai House,$$,4,319,NY,21-shanghai-house-new-york-4,10002
3542,96 3rd Ave,,,New York,US,chinese,FALSE,40.73234,"New York City, NY",-73.9881,Hunan Bistro,$$,4,142,NY,hunan-bistro-new-york,10003
3543,163 Bleecker St,,,New York,US,chinese,FALSE,40.72882,"New York City, NY",-73.999961,Uncle Ted's Modern Chinese Cuisine,$$,4,344,NY,uncle-teds-modern-chinese-cuisine-new-york,10012
3544,215 W 85th St,,,New York,US,chinese,FALSE,40.78752,"New York City, NY",-73.97647,Han Dynasty,$$,4,335,NY,han-dynasty-new-york-4,10024
3545,732 Manhattan Ave,,,Brooklyn,US,chinese,FALSE,40.726322,"New York City, NY",-73.951934,M Greenpoint,$$,4,57,NY,m-greenpoint-brooklyn,11222
3546,425 W 15th St,,,New York,US,chinese,FALSE,40.7423387,"New York City, NY",-74.00613749,Very Fresh Noodles,$$,4,269,NY,very-fresh-noodles-new-york,10011
3547,13 St Marks Pl,,,New York,US,chinese,FALSE,40.72939,"New York City, NY",-73.988912,The Bao,$$,3.5,819,NY,the-bao-new-york,10003
3548,199 Grand St,,,New York,US,chinese,FALSE,40.7190148,"New York City, NY",-73.9968228,Nyonya,$$,4,1638,NY,nyonya-new-york,10013
3549,15 Greenwich Ave,,,New York,US,chinese,FALSE,40.734352,"New York City, NY",-74.000082,Niu Noodle House,$$,4,517,NY,niu-noodle-house-new-york-9,10014
3550,120 1st Ave,,,New York,US,chinese,FALSE,40.72703,"New York City, NY",-73.98539,The Tang,$$,4,159,NY,the-tang-new-york,10009
3551,165 W 23rd St,,,New York,US,chinese,FALSE,40.74404944,"New York City, NY",-73.99502819,Excellent Dumpling House,$$,4.5,205,NY,excellent-dumpling-house-new-york-3,10011
3552,13 E 37th St,,,New York,US,chinese,FALSE,40.74992252,"New York City, NY",-73.98194641,Caf‚ China,$$,4,852,NY,caf‚-china-new-york-2,10016
3553,471 16th St,,,Brooklyn,US,chinese,FALSE,40.66028841,"New York City, NY",-73.98004934,East Wind Snack Shop,$$,4.5,109,NY,east-wind-snack-shop-brooklyn,11215
3554,400 4th Ave,,,Brooklyn,US,chinese,FALSE,40.67215755,"New York City, NY",-73.98749848,Hey Hey Canteen,$$,4,78,NY,hey-hey-canteen-brooklyn,11215
3555,145 Borinquen Pl,,,Brooklyn,US,chinese,FALSE,40.7107868,"New York City, NY",-73.9542168,Wei Williamsburg,$$,4,83,NY,wei-williamsburg-brooklyn,11211
3556,239 W 105th St,,,New York,US,chinese,FALSE,40.80037197,"New York City, NY",-73.96764913,Szechuan Garden,$$,4,158,NY,szechuan-garden-new-york,10025
3557,1869 Bath Ave,,,Brooklyn,US,chinese,FALSE,40.60264119,"New York City, NY",-74.00387665,Liu's Shanghai,$$,4.5,226,NY,lius-shanghai-brooklyn-2,11214
3558,698 9th Ave,,,New York,US,chinese,FALSE,40.76220367,"New York City, NY",-73.98986824,Chaan Teng,$$,4,106,NY,chaan-teng-new-york,10036
3559,235 W 35th St,,,New York,US,chinese,FALSE,40.7522492,"New York City, NY",-73.991222,Asura Asian Bistro,$$,4,246,NY,asura-asian-bistro-new-york-4,10001
3560,41 W 24th St,,,New York,US,chinese,FALSE,40.74332809,"New York City, NY",-73.99116516,Chop Shop II,$$,4,144,NY,chop-shop-ii-new-york-2,10010
3561,37 W 54th St,,,New York,US,chinese,FALSE,40.76209641,"New York City, NY",-73.97731781,Xi'an Famous Foods,$$,4,186,NY,xian-famous-foods-new-york-18,10019
3562,158 W 55th St,,,New York,US,chinese,FALSE,40.7639799,"New York City, NY",-73.98065,Radiance Tea House and Books,$$,4,743,NY,radiance-tea-house-and-books-new-york-2,10019
3563,614 Manhattan Ave,,,Brooklyn,US,chinese,FALSE,40.72349293,"New York City, NY",-73.95033219,Baoburg,$$,4,107,NY,baoburg-brooklyn-2,11222
3564,401 6th Ave,,,New York,US,chinese,FALSE,40.73348632,"New York City, NY",-73.9998929,Hao Noodle and Tea By Madam Zhu's Kitchen,$$,3.5,275,NY,hao-noodle-and-tea-by-madam-zhus-kitchen-new-york,10014
3565,1744 1st Ave,,,New York,US,chinese,FALSE,40.77953339,"New York City, NY",-73.94703674,Noodle Fun,$$,4,98,NY,noodle-fun-new-york,10128
3566,714 65th St,,,Brooklyn,US,chinese,FALSE,40.63348,"New York City, NY",-74.01425,East Harbor Seafood Palace,$$,4,542,NY,east-harbor-seafood-palace-brooklyn,11220
3567,167 Grand St,,,Brooklyn,US,chinese,FALSE,40.714728,"New York City, NY",-73.961372,Dim Sum Bar,$$,4,104,NY,dim-sum-bar-brooklyn,11249
3568,234 W 48th St,,,New York,US,chinese,FALSE,40.76052856,"New York City, NY",-73.98638916,Ding Szechuan and Hot Pot Restaurant,$$,3.5,113,NY,ding-szechuan-and-hot-pot-restaurant-new-york-2,10036
3569,1378 3rd Ave,,,New York,US,chinese,FALSE,40.77395,"New York City, NY",-73.95793,Tri Dim Shanghai,$$,4,79,NY,tri-dim-shanghai-new-york-2,10075
3570,507 E 6th St,,,New York,US,chinese,FALSE,40.7254099,"New York City, NY",-73.98327,Carma East,$$,4,106,NY,carma-east-new-york-2,10009
3571,223 Smith St,,,Brooklyn,US,chinese,FALSE,40.6842,"New York City, NY",-73.99192,Chance Asian Bistro & Bar,$$,4,253,NY,chance-asian-bistro-and-bar-brooklyn,11201
3572,98-108 Queens Blvd,,,Rego Park,US,chinese,FALSE,40.72743818,"New York City, NY",-73.85570884,Grand Sichuan NY II,$$,4,166,NY,grand-sichuan-ny-ii-rego-park,11374
3573,529 Hudson St,,,New York,US,chinese,FALSE,40.734196,"New York City, NY",-74.006519,Decoy,$$$,4,239,NY,decoy-new-york,10014
3574,75 9th Ave,,,New York,US,chinese,FALSE,40.74222754,"New York City, NY",-74.00470665,Buddakan,$$$,4,3195,NY,buddakan-new-york,10011
3575,529 Hudson St,,,New York,US,chinese,FALSE,40.7342,"New York City, NY",-74.00652,RedFarm,$$$,3.5,542,NY,redfarm-new-york,10014
3576,2170 Broadway,,,New York,US,chinese,FALSE,40.782051,"New York City, NY",-73.980415,RedFarm,$$$,3.5,441,NY,redfarm-new-york-2,10024
3577,236 E 53rd St,,,New York,US,chinese,FALSE,40.756912,"New York City, NY",-73.968109,Peking Duck House,$$$,3.5,311,NY,peking-duck-house-new-york-2,10022
3578,311 Church St,,,New York,US,chinese,FALSE,40.71962,"New York City, NY",-74.00391,Macao,$$$,4,616,NY,macao-new-york,10013
3579,49 W 20th St,,,New York,US,chinese,FALSE,40.7409694,"New York City, NY",-73.9934031,Jue Lan Club,$$$,3,178,NY,jue-lan-club-new-york,10011
3580,43 W 65th St,,,New York,US,chinese,FALSE,40.7729,"New York City, NY",-73.9813485,Shun Lee West,$$$,2.5,354,NY,shun-lee-west-new-york,10023
3581,536 E 5th St,,,New York,US,chinese,FALSE,40.72412483,"New York City, NY",-73.98289063,Tuome,$$$,4.5,288,NY,tuome-new-york-2,10009
3582,155 E 55th St,,,New York,US,chinese,FALSE,40.75945,"New York City, NY",-73.96907,Shun Lee Palace,$$$,3,224,NY,shun-lee-palace-new-york,10022
3583,7204 18th Ave,,,Brooklyn,US,chinese,FALSE,40.61515,"New York City, NY",-73.9946,Hot Spot Nabe,$$$,4,61,NY,hot-spot-nabe-brooklyn,11204
3584,135-21 37th Ave,Fl 1,,Flushing,US,chinese,FALSE,40.7612674,"New York City, NY",-73.8323922,Village Crab & Sea,$$$,4,67,NY,village-crab-and-sea-flushing,11354
3585,33 E 60th St,,,New York,US,chinese,FALSE,40.76409,"New York City, NY",-73.97039,Philippe By Philippe Chow,$$$,3.5,487,NY,philippe-by-philippe-chow-new-york,10065
3586,1148 Flatbush Ave,,,Brooklyn,US,chinese,FALSE,40.64214,"New York City, NY",-73.95765,Wing Hing Restaurant,$$$,3.5,8,NY,wing-hing-restaurant-brooklyn,11226
3587,133-42 39th Ave,Unit 2G,,Flushing,US,chinese,FALSE,40.75929,"New York City, NY",-73.83265,Mister Hotpot,$$$,4,214,NY,mister-hotpot-flushing-3,11354
3588,28 Mott St,,,New York,US,chinese,FALSE,40.71464,"New York City, NY",-73.99856,Peking Duck House,$$$,3.5,657,NY,peking-duck-house-new-york,10013
3589,767 Forest Ave,,,Staten Island,US,chinese,FALSE,40.629383,"New York City, NY",-74.114723,Emperor House,$$$,4,15,NY,emperor-house-staten-island,10310
3590,6324 Fort Hamilton Pkwy,,,Brooklyn,US,chinese,FALSE,40.63142239,"New York City, NY",-74.00822862,Good Harvest,$$$,4,48,NY,good-harvest-brooklyn-2,11219
3591,2007 127th St,,3 Fl,College Point,US,chinese,FALSE,40.78143335,"New York City, NY",-73.841062,Lulu Seafood Restaurant,$$$,3.5,58,NY,lulu-seafood-restaurant-college-point,11356
3592,64-72 Dry Harbor Rd,,,Middle Village,US,chinese,FALSE,40.71825631,"New York City, NY",-73.8726034,Jade Bamboo,$$$,3.5,18,NY,jade-bamboo-middle-village,11379
3593,5 Doyers St,,,New York,US,chinese,FALSE,40.71433,"New York City, NY",-73.99804,Chinese Tuxedo,$$$,3.5,99,NY,chinese-tuxedo-new-york-2,10013
3594,6732 13th Ave,,,Brooklyn,US,chinese,FALSE,40.6243073,"New York City, NY",-74.00352254,M2 Cafe,$$$,4,6,NY,m2-cafe-brooklyn,11219
3595,1509 Lexington Ave,,,New York,US,chinese,FALSE,40.7867088,"New York City, NY",-73.9499588,Spice Noodle,$$$,4,24,NY,spice-noodle-new-york-3,10029
3596,36-36 Prince St,Fl 1,,Flushing,US,chinese,FALSE,40.761057,"New York City, NY",-73.83306,The Dolar Shop,$$$,4,233,NY,the-dolar-shop-flushing-3,11354
3597,1650 Richmond Ave,Ste 15,,Staten Island,US,chinese,FALSE,40.608024,"New York City, NY",-74.163604,Red Ginger,$$$,3,12,NY,red-ginger-staten-island,10314
3598,110-15 101st Ave,,,Richmond Hill,US,chinese,FALSE,40.6879992,"New York City, NY",-73.8333652,Friend Restaurant,$$$,3.5,7,NY,friend-restaurant-richmond-hill,11419
3599,39-16 Prince St,G01,,Flushing,US,chinese,FALSE,40.75924,"New York City, NY",-73.8326,Guan Fu Szechuan ????,$$$,4,24,NY,guan-fu-sichuan-????-flushing,11354
3600,70B Canal St,,,New York,US,chinese,FALSE,40.71501,"New York City, NY",-73.99288,Five Loaves and Two Fish Bakery,$$$,3.5,2,NY,five-loaves-and-two-fish-bakery-new-york,10002
3601,4413 13th Ave,,,Brooklyn,US,chinese,FALSE,40.6374417,"New York City, NY",-73.9893632,China Glatt,$$$,3,17,NY,china-glatt-brooklyn,11219
3602,136-76 39th Ave,,,Flushing,US,chinese,FALSE,40.76078,"New York City, NY",-73.82812,Lion Pavilion Hot Pot,$$$,3,51,NY,lion-pavilion-hot-pot-flushing,11354
3603,25-25 Parsons Blvd,,,Flushing,US,chinese,FALSE,40.7759005,"New York City, NY",-73.824247,Sunny Restaurant,$$$,2,3,NY,sunny-restaurant-flushing,11354
3604,3323 Avenue N Corner Of E34th,,,Brooklyn,US,chinese,FALSE,40.61770842,"New York City, NY",-73.94140521,Mr Nosh,$$$,1.5,7,NY,mr-nosh-brooklyn,11234
3605,4508 8th Ave,,,Sunset Park,US,chinese,FALSE,40.64382424,"New York City, NY",-74.00110066,Liu Liu Seafood Restaraunt,$$$,5,1,NY,liu-liu-seafood-restaraunt-sunset-park,11220
3606,136-20 Roosevelt Ave,Ste 2M,,Queens,US,chinese,FALSE,40.75933,"New York City, NY",-73.8291799,Spice World,$$$,3,4,NY,spice-world-queens-2,11354
3607,993 Broadway,,,Bayonne,US,chinese,FALSE,40.6818886,"New York City, NY",-74.1033707,Peking Garden,$$$,1.5,4,NJ,peking-garden-bayonne,7002
3608,651 Kopkowski Rd,,,Elizabeth,US,chinese,FALSE,40.6607,"New York City, NY",-74.17234,Yeung's Lotus Express,$$$,1,15,NJ,yeungs-lotus-express-elizabeth,7201
3609,311 W 43rd St,,,New York,US,chinese,FALSE,40.758619,"New York City, NY",-73.989961,Hakkasan,$$$$,3.5,680,NY,hakkasan-new-york,10036
3610,121 Hudson St,,,New York,US,chinese,FALSE,40.72009223,"New York City, NY",-74.00866237,Mr Chow,$$$$,3,306,NY,mr-chow-new-york-2,10013
3611,324 E 57th St,,,New York,US,chinese,FALSE,40.7588502,"New York City, NY",-73.96433763,Mr Chow,$$$$,3,265,NY,mr-chow-new-york,10022
3612,1624 Madison Ave,,,New York,US,chinese,FALSE,40.795303,"New York City, NY",-73.9486,New China House,$$$$,4,2,NY,new-china-house-new-york,10029
3613,Broome & Broadway,,,New York,US,chinese,FALSE,40.72179008,"New York City, NY",-73.99984653,Chinese Food Cart,$$$$,5,1,NY,chinese-food-cart-new-york,10292
3614,1774 Flatbush Ave,,,Brooklyn,US,chinese,FALSE,40.62660217,"New York City, NY",-73.94147491,New Top China,$$$$,3,4,NY,new-top-china-brooklyn,11210
3615,2030 Third Ave,,,New York,US,chinese,FALSE,40.7952288,"New York City, NY",-73.9421936,Dragon Town,$$$$,2.5,7,NY,dragon-town-new-york-2,10029
3616,2076 Frederick Douglass B,,,New York,US,chinese,FALSE,40.802009,"New York City, NY",-73.95671,Zheng's River Restaurant,$$$$,4,1,NY,zhengs-river-restaurant-new-york,10026
3617,553 E 169th St,,,Bronx,US,chinese,FALSE,40.8325,"New York City, NY",-73.90401,Xing Long,$$$$,2,1,NY,xing-long-bronx-2,10456
3618,3545 3rd Ave,,,Bronx,US,chinese,FALSE,40.8318299,"New York City, NY",-73.90576,King House,$$$$,3,5,NY,king-house-bronx-2,10456
3619,687 Morris Park Ave,,,Bronx,US,chinese,FALSE,40.8453102,"New York City, NY",-73.8664703,Joy Garden Chinese Restaurant,$$$$,1,2,NY,joy-garden-chinese-restaurant-bronx,10462
3620,1615 McAllister St,,,San Francisco,US,chinese,FALSE,37.77765577,"San Francisco, CA",-122.438783,Kung Food,$,4,310,CA,kung-food-san-francisco,94115
3621,713 Clay St,,,San Francisco,US,chinese,FALSE,37.7942543,"San Francisco, CA",-122.4051132,Sam Wo Restaurant,$,4,514,CA,sam-wo-restaurant-san-francisco-3,94108
3622,1307 Sutter St,,,San Francisco,US,chinese,FALSE,37.7873544,"San Francisco, CA",-122.4220831,Wok Shop Cafe,$,4,500,CA,wok-shop-cafe-san-francisco,94109
3623,3279 22nd St,,,San Francisco,US,chinese,FALSE,37.7552018,"San Francisco, CA",-122.4203735,Heung Yuen Restaurant,$,4,207,CA,heung-yuen-restaurant-san-francisco,94110
3624,707 Ellis St,,,San Francisco,US,chinese,FALSE,37.7840538,"San Francisco, CA",-122.4179535,Hai Ky Noodles,$,4,753,CA,hai-ky-noodles-san-francisco,94109
3625,670 Larkin St,,,San Francisco,US,chinese,FALSE,37.78407,"San Francisco, CA",-122.417594,The Chairman,$,4.5,453,CA,the-chairman-san-francisco-2,94109
3626,1039 Stockton St,,,San Francisco,US,chinese,FALSE,37.79545848,"San Francisco, CA",-122.4083584,Good Mong Kok Bakery,$,4,1771,CA,good-mong-kok-bakery-san-francisco,94108
3627,1400 Jackson St,,,San Francisco,US,chinese,FALSE,37.7945821,"San Francisco, CA",-122.4182906,Sun Kwong Restaurant,$,4,155,CA,sun-kwong-restaurant-san-francisco,94109
3628,937 Taraval St,,,San Francisco,US,chinese,FALSE,37.742904,"San Francisco, CA",-122.476349,House Of Pancakes,$,4,633,CA,house-of-pancakes-san-francisco,94116
3629,3406 18th St,,,San Francisco,US,chinese,FALSE,37.76194633,"San Francisco, CA",-122.4197646,Yamo,$,3.5,1795,CA,yamo-san-francisco,94110
3630,57 Columbus Ave,,,San Francisco,US,chinese,FALSE,37.796121,"San Francisco, CA",-122.404399,Yan's Kitchen,$,4,418,CA,yans-kitchen-san-francisco,94111
3631,2339 Noriega St,,,San Francisco,US,chinese,FALSE,37.75365025,"San Francisco, CA",-122.48882,Cheung Hing,$,4,534,CA,cheung-hing-san-francisco,94122
3632,434 Broadway St,,,San Francisco,US,chinese,FALSE,37.7982972,"San Francisco, CA",-122.4045086,Elaine's Kitchen,$,4,242,CA,elaines-kitchen-san-francisco-3,94133
3633,752 Jackson St,,,San Francisco,US,chinese,FALSE,37.796051,"San Francisco, CA",-122.4076004,Delicious Dim Sum,$,4,723,CA,delicious-dim-sum-san-francisco,94133
3634,996 Mission St,,,San Francisco,US,chinese,FALSE,37.7812167,"San Francisco, CA",-122.4086199,Spicy Garden,$,3.5,81,CA,spicy-garden-san-francisco,94103
3635,736 Clement St,,,San Francisco,US,chinese,FALSE,37.78307724,"San Francisco, CA",-122.4672012,Good Luck Dim Sum,$,4,1343,CA,good-luck-dim-sum-san-francisco,94118
3636,4450 Cabrillo St,,,San Francisco,US,chinese,FALSE,37.773535,"San Francisco, CA",-122.506693,Hunan Cafe 2,$,4,331,CA,hunan-cafe-2-san-francisco-2,94121
3637,801 Broadway,,,San Francisco,US,chinese,FALSE,37.79719415,"San Francisco, CA",-122.410356,Kam Po Kitchen,$,4,335,CA,kam-po-kitchen-san-francisco,94133
3638,1708 Irving St,,,San Francisco,US,chinese,FALSE,37.7637346,"San Francisco, CA",-122.4761766,Yummy Dumpling,$,4.5,69,CA,yummy-dumpling-san-francisco,94122
3639,227 Hyde St,,,San Francisco,US,chinese,FALSE,37.78291,"San Francisco, CA",-122.41611,Hai's Restaurant,$,4,57,CA,hais-restaurant-san-francisco,94102
3640,4919 Mission St,,,San Francisco,US,chinese,FALSE,37.71952,"San Francisco, CA",-122.43834,Superstar Restaurant,$,4,348,CA,superstar-restaurant-san-francisco,94112
3641,2675 Ocean Ave,,,San Francisco,US,chinese,FALSE,37.7319298,"San Francisco, CA",-122.4743423,Little Wok,$,4,69,CA,little-wok-san-francisco,94132
3642,205 13th St,Fl 3,,San Francisco,US,chinese,FALSE,37.7696827,"San Francisco, CA",-122.4184413,Center Cafe,$,4.5,12,CA,center-cafe-san-francisco,94103
3643,547 Hyde St,,,San Francisco,US,chinese,FALSE,37.78608,"San Francisco, CA",-122.41656,Tuyet Mai,$,4,227,CA,tuyet-mai-san-francisco,94109
3644,1828 Divisadero St,,,San Francisco,US,chinese,FALSE,37.78652072,"San Francisco, CA",-122.4400601,Yum Yum Hunan,$,3.5,456,CA,yum-yum-hunan-san-francisco-2,94115
3645,670 Jackson St,,,San Francisco,US,chinese,FALSE,37.79611663,"San Francisco, CA",-122.4062607,New Lun Ting Cafe,$,4,255,CA,new-lun-ting-cafe-san-francisco,94133
3646,5712 Mission St,,,San Francisco,US,chinese,FALSE,37.710037,"San Francisco, CA",-122.449872,J & A Restaurant,$,4,114,CA,j-and-a-restaurant-san-francisco,94112
3647,245 Church St,,,San Francisco,US,chinese,FALSE,37.76684952,"San Francisco, CA",-122.4285278,Red Jade,$,3.5,653,CA,red-jade-san-francisco,94114
3648,1325 Ocean Ave,,,San Francisco,US,chinese,FALSE,37.72369766,"San Francisco, CA",-122.4566574,Chase Luck Bakery,$,4.5,40,CA,chase-luck-bakery-san-francisco,94112
3649,3601 26th St,,,San Francisco,US,chinese,FALSE,37.74871,"San Francisco, CA",-122.4215,Wild Pepper,$,3.5,512,CA,wild-pepper-san-francisco,94110
3650,641 Mission St,,,San Francisco,US,chinese,FALSE,37.7870716,"San Francisco, CA",-122.4008016,New Ming's Restaurant,$,3.5,315,CA,new-mings-restaurant-san-francisco,94105
3651,2960 16th St,,,San Francisco,US,chinese,FALSE,37.7652076,"San Francisco, CA",-122.4190561,Mission Hunan Restaurant,$,3.5,90,CA,mission-hunan-restaurant-san-francisco,94103
3652,3319 Balboa St,,,San Francisco,US,chinese,FALSE,37.77559342,"San Francisco, CA",-122.4944886,Shanghai Dumpling King,$,3.5,2152,CA,shanghai-dumpling-king-san-francisco,94121
3653,4920 3rd St,,,San Francisco,US,chinese,FALSE,37.73382,"San Francisco, CA",-122.39138,Peking Wok Restaurant,$,4,16,CA,peking-wok-restaurant-san-francisco,94124
3654,2517 San Bruno Ave,,,San Francisco,US,chinese,FALSE,37.73008,"San Francisco, CA",-122.40433,Ling Ling Cuisine Restaurant,$,3.5,129,CA,ling-ling-cuisine-restaurant-san-francisco,94134
3655,2537 24th St,,,San Francisco,US,chinese,FALSE,37.7529485,"San Francisco, CA",-122.4051093,J & E Restaurant,$,3.5,75,CA,j-and-e-restaurant-san-francisco,94110
3656,617 Clement St,,,San Francisco,US,chinese,FALSE,37.78266525,"San Francisco, CA",-122.4659119,Clement BBQ,$,4,233,CA,clement-bbq-san-francisco-2,94118
3657,2154 Irving St,,,San Francisco,US,chinese,FALSE,37.76352028,"San Francisco, CA",-122.4812612,Wok Station,$,4,133,CA,wok-station-san-francisco-2,94122
3658,808 Pacific Ave,,,San Francisco,US,chinese,FALSE,37.7967339,"San Francisco, CA",-122.4086863,Dol Ho,$,4,272,CA,dol-ho-san-francisco,94133
3659,2001 Union St,,,San Francisco,US,chinese,FALSE,37.79718,"San Francisco, CA",-122.43248,Hunan Empire,$,3.5,99,CA,hunan-empire-san-francisco,94123
3660,1427 Noriega St,,,San Francisco,US,chinese,FALSE,37.75392428,"San Francisco, CA",-122.4790338,Thai Nghiep Ky Mi Gia,$,4,291,CA,thai-nghiep-ky-mi-gia-san-francisco,94122
3661,2152 Mission St,,,San Francisco,US,chinese,FALSE,37.76251,"San Francisco, CA",-122.41971,Wan Kee Restaurant,$,4,14,CA,wan-kee-restaurant-san-francisco-2,94110
3662,2838 24th St,,,San Francisco,US,chinese,FALSE,37.75303,"San Francisco, CA",-122.40892,Punjab Restaurant,$,3.5,171,CA,punjab-restaurant-san-francisco,94110
3663,110 Leland Ave,,,San Francisco,US,chinese,FALSE,37.7121201,"San Francisco, CA",-122.4058824,Pho Luen Fat,$,4.5,62,CA,pho-luen-fat-san-francisco-2,94134
3664,1325 9th Ave,,Nabe Restaurant,San Francisco,US,chinese,FALSE,37.7635494,"San Francisco, CA",-122.4665692,Tai Chi Jianbing,$,4,76,CA,tai-chi-jianbing-san-francisco,94122
3665,4661 Mission St,,,San Francisco,US,chinese,FALSE,37.72364,"San Francisco, CA",-122.43525,Chef Hunan,$,3.5,36,CA,chef-hunan-san-francisco,94112
3666,3107 Clement St,,,San Francisco,US,chinese,FALSE,37.781926,"San Francisco, CA",-122.492455,Tsing Tao Chinese,$,3.5,248,CA,tsing-tao-chinese-san-francisco,94121
3667,530 Balboa St,,,San Francisco,US,chinese,FALSE,37.77723625,"San Francisco, CA",-122.4644152,Emperor Palace Restaurant,$,3.5,127,CA,emperor-palace-restaurant-san-francisco,94118
3668,150 7th St,,,San Francisco,US,chinese,FALSE,37.77839661,"San Francisco, CA",-122.4102936,7 Mission Restaurant,$,3.5,203,CA,7-mission-restaurant-san-francisco-2,94103
3669,28 Van Ness Ave,,,San Francisco,US,chinese,FALSE,37.77589987,"San Francisco, CA",-122.4193003,Mini Cafe,$,4,40,CA,mini-cafe-san-francisco-3,94103
3670,1031 Irving St,,,San Francisco,US,chinese,FALSE,37.76367,"San Francisco, CA",-122.46896,San Tung,$$,4,5670,CA,san-tung-san-francisco-2,94122
3671,622 Jackson St,,,San Francisco,US,chinese,FALSE,37.79640579,"San Francisco, CA",-122.4056549,Hunan Home's Restaurant,$$,4,1651,CA,hunan-homes-restaurant-san-francisco,94133
3672,1010 Bryant St,,,San Francisco,US,chinese,FALSE,37.77241,"San Francisco, CA",-122.4075,SO,$$,4,1489,CA,so-san-francisco-4,94103
3673,915 Kearny St,,,San Francisco,US,chinese,FALSE,37.796386,"San Francisco, CA",-122.4053411,Chong Qing Xiao Mian,$$,4,285,CA,chong-qing-xiao-mian-san-francisco,94133
3674,1015 Irving St,,,San Francisco,US,chinese,FALSE,37.76368332,"San Francisco, CA",-122.4687958,Yummy Yummy,$$,4,1220,CA,yummy-yummy-san-francisco,94122
3675,500 Haight St,,,San Francisco,US,chinese,FALSE,37.772343,"San Francisco, CA",-122.430614,Wonderland Restaurant,$$,3.5,392,CA,wonderland-restaurant-san-francisco,94117
3676,607 Geary St,,,San Francisco,US,chinese,FALSE,37.7865732,"San Francisco, CA",-122.4133918,Kim Thanh Restaurant,$$,4,495,CA,kim-thanh-restaurant-san-francisco,94102
3677,1935 Taraval St,,,San Francisco,US,chinese,FALSE,37.7423,"San Francisco, CA",-122.48701,Dumpling Kitchen,$$,4,1067,CA,dumpling-kitchen-san-francisco,94116
3678,4737 Geary Blvd,,,San Francisco,US,chinese,FALSE,37.780473,"San Francisco, CA",-122.470348,Dong Bei Mama,$$,4,263,CA,dong-bei-mama-san-francisco,94118
3679,5037 Geary Blvd,,,San Francisco,US,chinese,FALSE,37.7804022,"San Francisco, CA",-122.4736572,Sichuan Home,$$,4,336,CA,sichuan-home-san-francisco,94118
3680,2794 Diamond St,,,San Francisco,US,chinese,FALSE,37.7346533,"San Francisco, CA",-122.4338679,Win Garden,$$,4,198,CA,win-garden-san-francisco-3,94131
3681,1708 Church St,,,San Francisco,US,chinese,FALSE,37.74341,"San Francisco, CA",-122.42692,Henry's Hunan Restaurant,$$,4,341,CA,henrys-hunan-restaurant-san-francisco-9,94131
3682,290 Sanchez St,,,San Francisco,US,chinese,FALSE,37.76453362,"San Francisco, CA",-122.4310621,Makli Restaurant,$$,3.5,198,CA,makli-restaurant-san-francisco,94114
